Name,Code,Type,Unit,Description,Manufacturer,Sales Tax,PurchaseTax,StripSize,Scheduled,Strength,Category,Molecule,Mrp,Selling Price,Avg Item Cost,Stock Value@ Cost,Offer,Distributor Name
BUSCOPAN INJ,,,10*1ML,,GERMAN REMEDIES,,5,1,,,,,135,132,1,0,,ASB AGENCIES PVT LTD
DERIPHYLIN AMP 2 ML,,,10*2ML,,GERMAN REMEDIES,,5,1,,,,,43.5,40.5,1,0,,ASB AGENCIES PVT LTD
DERIPHYLIN SYP,,,100ML,,GERMAN REMEDIES,,5,1,,,,,14.65,11.65,1,0,,ASB AGENCIES PVT LTD
DERIPHYLIN TAB,,,10'S,,GERMAN REMEDIES,,5,1,,,,,3.25,0.25,1,0,,ASB AGENCIES PVT LTD
DULCOLAX  ADULT  SUPP,,,5'S,,GERMAN REMEDIES,,5,1,,,,,86.6,83.6,1,0,,ASB AGENCIES PVT LTD
DULCOLAX 5 MG,,,10'S,,GERMAN REMEDIES,,5,1,,,,,18.25,15.25,1,0,,ASB AGENCIES PVT LTD
DULCOLAX PED SUPP,,,5'S,,GERMAN REMEDIES,,5,1,,,,,74.9,71.9,1,0,,ASB AGENCIES PVT LTD
DUOLUTON L,,,21'S,,GERMAN REMEDIES,,5,1,,,,,116,113,1,0,,ASB AGENCIES PVT LTD
GERBISA TAB,,,10'S,,GERMAN REMEDIES,,5,135,,,,,10.83,7.83,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
JONAC SUPP 100,,,5'S,,GERMAN REMEDIES,,5,57,,,,,38.6,35.6,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
JONAC SUPP 12.5,,,5'S,,GERMAN REMEDIES,,5,57,,,,,25.4,22.4,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PERSANTIN 100MG TAB,,,10'S,,GERMAN REMEDIES,,5,1,,,,,35.4,32.4,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PERSANTIN 25MG TAB,,,10'S,,GERMAN REMEDIES,,5,1,,,,,12,9,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PROGYNOVA 2MG,,,28'S,,GERMAN REMEDIES,,5,1,,,,,282,279,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PROLUTON 250 INJ,,,,,GERMAN REMEDIES,,5,56,,,,,90.3,87.3,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PROLUTON 500 INJ,,,2 ML,,GERMAN REMEDIES,,5,1,,,,,131.24,128.24,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BECADEXAMIN CAP **,,,30'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,24.08,21.08,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BIDANZEN,,,10'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,52,49,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BIDANZEN FORTE,,,10'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,89,86,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
C C M,,,30'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,194.7,191.7,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FEFOL Z CAP,,,15'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,98.5,95.5,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
MODUS 10 MG,,,10'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,58,55,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PROCTINOL 2.5 MG,,,10'S,,GLAXO ASCLEPIUS TEAM III,,5,1,,,,,185,182,1,0,,ASB AGENCIES PVT LTD
BETNESOL INJ 1ML,,,8*1ML,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,32.88,29.88,1,0,,ASB AGENCIES PVT LTD
BETNESOL N E/E 5 ML,,,,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,8.62,5.62,1,0,,ASB AGENCIES PVT LTD
BETNESOL ORAL DROPS,,,,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,10.93,7.93,1,0,,ASB AGENCIES PVT LTD
BETNESOL TAB,,,20'S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,6.73,3.73,1,0,,ASB AGENCIES PVT LTD
CETZINE SYP 60 ML,,,60 ML,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,38.85,35.85,1,0,,ASB AGENCIES PVT LTD
FESOVIT CAP,,,30'S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,117.85,114.85,1,0,,ASB AGENCIES PVT LTD
PARIT,,,10`S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,84,81,1,0,,ASB AGENCIES PVT LTD
PHEXIN 125 MG KID,,,10'S,,GLAXO ENTRO PLUS TEAM I,,5,,,,,,46,43,1,0,,ASB AGENCIES PVT LTD
PHEXIN 250 MG CAP .,,,10'S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,58.54,55.54,1,0,,ASB AGENCIES PVT LTD
PHEXIN 500 MG CAP .,,,10'S,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,129.73,126.73,1,0,,ASB AGENCIES PVT LTD
PHEXIN BD 750 MG,,,10'S,,GLAXO ENTRO PLUS TEAM I,,5,,,,,,230,227,1,0,,ASB AGENCIES PVT LTD
PHEXIN DROPS 10 ML,,,10 ML,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,50.75,47.75,1,0,,ASB AGENCIES PVT LTD
PHEXIN REDIMIX 250 MG **,,,60 ML,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,109.1,106.1,1,0,,ASB AGENCIES PVT LTD
PIRITON CS 100 ML,,,100 ML,,GLAXO ENTRO PLUS TEAM I,,5,53,,,,,64.6,61.6,1,0,,ASB AGENCIES PVT LTD
SHIELD OINT 15 GM,,,15 GM,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,62.2,59.2,1,0,,ASB AGENCIES PVT LTD
VITNEURIN INJ,,,8*2ML,,GLAXO ENTRO PLUS TEAM I,,5,1,,,,,36.64,33.64,1,0,,ASB AGENCIES PVT LTD
AUGMENTIN DDS SYP 30 ML,,,30 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,98,95,1,0,,ASB AGENCIES PVT LTD
AUGMENTIN INJ 1.2G,,,20 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,53,,,,,212.4,209.4,1,0,,ASB AGENCIES PVT LTD
BANOCIDE  SYP,,,100 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,31.5,28.5,1,0,,ASB AGENCIES PVT LTD
BIDURET,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,40,37,1,0,,ASB AGENCIES PVT LTD
CALPOL  DROPS 15,,,15 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,24,21,1,0,,ASB AGENCIES PVT LTD
CALPOL 250  SYP 60 ML,,,60 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,42.4,39.4,1,0,,ASB AGENCIES PVT LTD
CALPOL 650,,,15'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,28.75,25.75,1,0,,ASB AGENCIES PVT LTD
CALPOL PED SUS 60 ML,,,60 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,25.8,22.8,1,0,,ASB AGENCIES PVT LTD
CETZINE A,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,38.75,35.75,1,0,,ASB AGENCIES PVT LTD
CROCIN PAIN RELIF*,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,62,,,,,20.35,17.35,1,0,,ASB AGENCIES PVT LTD
DEPENDAL M,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,5.09,2.09,1,0,,ASB AGENCIES PVT LTD
DEPENDAL M 60 ML,,,602 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,,,,,,8.36,5.36,1,0,,ASB AGENCIES PVT LTD
DILO DX SYP,,,100 ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,46,43,1,0,,ASB AGENCIES PVT LTD
EFCORLIN SOL INJ,,,2ML,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,53,,,,,72.4,69.4,1,0,,ASB AGENCIES PVT LTD
GRISOVIN FP 250MG,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,15.32,12.32,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
OILATUM BAR,,,50 GM,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,62,,,,,66,63,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
PARIT D,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,101.25,98.25,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
STIBS,,,,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,56,,,,,36,33,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
VOZET 5,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,46.25,43.25,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
WINDIA 2MG,,,,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,50.2,47.2,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ZINETAC 150MG,,,30'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,19.7,16.7,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ZINETAC 300 MG,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,12.2,9.2,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ZOVIRAX 200MG,,,5'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,64,,,,,42.8,39.8,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ZOVIRAX 800,,,5'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,53,,,,,161.7,158.7,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ZYLORIC 300,,,10'S,,GLAXO SMITHKLIME PHARMACEUTICALS LTD,,5,1,,,,,75,72,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
~NEOSPORIN ANTI OINT 5 GM,,,5 GM,,GLAXO TEAM 4,,5,53,,,,,26,23,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
~SEPTRAN SYP 50 ML,,,50 ML,,GLAXO TEAM 4,,5,1,,,,,12.02,9.02,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ACTIFED,,,10'S,,GLAXO TEAM 4,,5,,,,,,49.5,46.5,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BIDURET L,,,10'S,,GLAXO TEAM 4,,5,1,,,,,22.3,19.3,1,0,,ASB AGENCIES PVT LTD
CELIN 500 MG .,,,25'S,,GLAXO TEAM 4,,5,,,,,,17.45,14.45,1,0,,ASB AGENCIES PVT LTD
CELIN CHEW,,,10'S,,GLAXO TEAM 4,,5,,,,,,11.7,8.7,1,0,,ASB AGENCIES PVT LTD
COBADEX CZS,,,15's,,GLAXO TEAM 4,,5,1,,,,,53.25,50.25,1,0,,ASB AGENCIES PVT LTD
COBADEX Z,,,15'S,,GLAXO TEAM 4,,5,1,,,,,15.71,12.71,1,0,,ASB AGENCIES PVT LTD
DILO BM SYP 100 ML,,,100 ML,,GLAXO TEAM 4,,5,1,,,,,49.5,46.5,1,0,,ASB AGENCIES PVT LTD
EFCORLIN NASAL 10 ML,,,10 ML,,GLAXO TEAM 4,,5,1,,,,,23.75,20.75,1,0,,ASB AGENCIES PVT LTD
FERSOLATE CM,,,30'S,,GLAXO TEAM 4,,5,,,,,,70,67,1,0,,ASB AGENCIES PVT LTD
NEOSPORIN EYE OINT 5 GM,,,5 GM,,GLAXO TEAM 4,,5,1,,,,,31,28,1,0,,ASB AGENCIES PVT LTD
NEOSPORIN H  E/DROPS 5 GM,,,5 GM,,GLAXO TEAM 4,,5,53,,,,,40,37,1,0,,ASB AGENCIES PVT LTD
NEOSPORIN H OINT 5 GM,,,5 GM,,GLAXO TEAM 4,,5,53,,,,,40.7,37.7,1,0,,ASB AGENCIES PVT LTD
NEOSPORIN POW 10 GM,,,10 GM,,GLAXO TEAM 4,,5,53,,,,,53.85,50.85,1,0,,ASB AGENCIES PVT LTD
NEOSPORIN SKIN OINT 20 GM,,,20,,GLAXO TEAM 4,,5,53,,,,,66.4,63.4,1,0,,ASB AGENCIES PVT LTD
OSTO B12 GREEN 200 ML,,,200 ML,,GLAXO TEAM 4,,5,1,,,,,72,69,1,0,,ASB AGENCIES PVT LTD
OSTO B12 SYP LIME,,,,,GLAXO TEAM 4,,5,1,,,,,71.5,68.5,1,0,,ASB AGENCIES PVT LTD
OSTOCALCIUM,,,60'S,,GLAXO TEAM 4,,5,53,,,,,84.48,81.48,1,0,,ASB AGENCIES PVT LTD
ZENTEL .,,,1'S,,GLAXO TEAM 4,,5,1,,,,,10.17,7.17,1,0,,ASB AGENCIES PVT LTD
ZENTEL SUSP 10 ML .,,,10 ML,,GLAXO TEAM 4,,5,1,,,,,15.54,12.54,1,0,,ASB AGENCIES PVT LTD
ZUPAR,,,10'S,,GLAXO TEAM 4,,5,1,,,,,7.38,4.38,1,0,,ASB AGENCIES PVT LTD
AUGMENTIN 1000 MG,,,,,GLAXO TEAM 6,,5,1,,,,,230.5,227.5,1,0,,ASB AGENCIES PVT LTD
BETNELAN,,,10'S,,GLAXO TEAM 6,,5,1,,,,,3.27,0.27,1,0,,ASB AGENCIES PVT LTD
VENTORLIN EXPT 120 ML,,,120 ML,,GLAXO TEAM 6,,5,1,,,,,12.12,9.12,1,0,,ASB AGENCIES PVT LTD
VIBELAN FORTE,,,15'S,,GLAXO TEAM 6,,5,1,,,,,15.31,12.31,1,0,,ASB AGENCIES PVT LTD
CARZEC 12.5 MG,,,10'S,,GLAXO TEAM 8,,5,1,,,,,51,48,1,0,,ASB AGENCIES PVT LTD
CARZEC 3.125 MG,,,10'S,,GLAXO TEAM 8,,5,1,,,,,28.6,25.6,1,0,,ASB AGENCIES PVT LTD
CARZEC 6.25 MG,,,10'S,,GLAXO TEAM 8,,5,1,,,,,40.7,37.7,1,0,,ASB AGENCIES PVT LTD
DITIDE,,,10'S,,GLAXO TEAM 8,,5,53,,,,,43.3,40.3,1,0,,ASB AGENCIES PVT LTD
WINDAMET 2 MG,,,10'S,,GLAXO TEAM 8,,5,56,,,,,61.2,58.2,1,0,,ASB AGENCIES PVT LTD
BETNOVATE C 20 GM,,,20 GM,,GLAXO TEAM II DERMA,,5,69,,,,,25.19,22.19,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BETNOVATE CREAM 20 GM,,,20 GM,,GLAXO TEAM II DERMA,,5,69,,,,,16.65,13.65,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BETNOVATE GM OINT 20,,,20GM,,GLAXO TEAM II DERMA,,5,69,,,,,17.59,14.59,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
BETNOVATE S CREAM,,,,,GLAXO TEAM II DERMA,,5,69,,,,,16.94,13.94,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
DILOSYN SYP 120 ML,,,120 ML,,GLAXO TEAM II DERMA,,5,1,,,,,40,37,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUTIBACT OINT 10 GM,,,10 GM,,GLAXO TEAM II DERMA,,5,73,,,,,122.2,119.2,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUTIVATE E CREAM 10,,,10,,GLAXO TEAM II DERMA,,5,1,,,,,85,82,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUTIVATE SKIN CREAM,,,,,GLAXO TEAM II DERMA,,5,1,,,,,101,98,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
MEBRYL,,,10'S,,GLAXO TEAM II DERMA,,5,1,,,,,25.25,22.25,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
STELBID,,,10'S,,GLAXO TEAM II DERMA,,5,1,,,,,22.4,19.4,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
STELBID 2,,,,,GLAXO TEAM II DERMA,,5,1,,,,,23.6,20.6,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
TENOVATE M OINT 10 GM,,,10 GM,,GLAXO TEAM II DERMA,,5,1,,,,,54,51,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
~CANDIDERMA OINT 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,53,,,,,65,62,1,0,,ASB AGENCIES PVT LTD
~CANDIDERMA OINT 5 GM,,,5 GM,,GLENMARK PHARMACEUTICALS LTD,,5,53,,,,,35,32,1,0,,ASB AGENCIES PVT LTD
ALEX PEDIATRIC DROPS 15 ML,,,15 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,34.4,31.4,1,0,,ASB AGENCIES PVT LTD
ALEX SF SYP 50 ML,,,50 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,43.6,40.6,1,0,,ASB AGENCIES PVT LTD
ALEX SYP 50 ML,,,50 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,45.1,42.1,1,0,,ASB AGENCIES PVT LTD
ALTACEF 125,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,189,186,1,0,,ASB AGENCIES PVT LTD
ALTACEF 250,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,399,396,1,0,,ASB AGENCIES PVT LTD
ALTACEF 500,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,699,696,1,0,,ASB AGENCIES PVT LTD
ASCORIL C SYP 50ML,,,,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,40.3,37.3,1,0,,ASB AGENCIES PVT LTD
BENFREE CAPS,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,81.3,78.3,1,0,,ASB AGENCIES PVT LTD
BON K2 TAB,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,173.5,170.5,1,0,,ASB AGENCIES PVT LTD
CANDID CL,,,3'S,,GLENMARK PHARMACEUTICALS LTD,,5,37,,,,,65,62,1,0,,ASB AGENCIES PVT LTD
CANDID CL CAP,,,3'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,61.2,58.2,1,0,,ASB AGENCIES PVT LTD
CANDID GEL 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,54.3,51.3,1,0,,ASB AGENCIES PVT LTD
CANDID TV SUSP 60 ML,,,60 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,179.5,176.5,1,0,,ASB AGENCIES PVT LTD
CANDID V3 TAB,,,3'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,48.5,45.5,1,0,,ASB AGENCIES PVT LTD
CANDID V6 TAB,,,6'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,66.9,63.9,1,0,,ASB AGENCIES PVT LTD
CANDITRAL,,,4'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,180,177,1,0,,ASB AGENCIES PVT LTD
DERIVA BPO GEL,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,269,266,1,0,,ASB AGENCIES PVT LTD
DERIVA MS GEL,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,163,160,1,0,,ASB AGENCIES PVT LTD
DIZIRON,,,20'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,62.6,59.6,1,0,,ASB AGENCIES PVT LTD
DUOLAXIN LAXATIVE,,,200 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,56.9,53.9,1,0,,ASB AGENCIES PVT LTD
DYCERIN A,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,119.9,116.9,1,0,,ASB AGENCIES PVT LTD
DYCERIN CAPS,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,71.6,68.6,1,0,,ASB AGENCIES PVT LTD
DYCERIN GM,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,122.6,119.6,1,0,,ASB AGENCIES PVT LTD
ELOVERA BODY WASH 150 ML,,,15 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,165,162,1,0,,ASB AGENCIES PVT LTD
ELOVERA SPF LOT,,,60 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,145,142,1,0,,ASB AGENCIES PVT LTD
EPTUS 25,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,245,242,1,0,,ASB AGENCIES PVT LTD
ESOZ FAST 20,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,37,,,,,44.9,41.9,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
ESOZ FAST 40 MG,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,71.2,68.2,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FINTOP CRM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,79.5,76.5,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLEXILOR 4,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,37,,,,,39.9,36.9,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLEXILOR 8,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,63.5,60.5,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLEXILOR INJ,,,2 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,49.8,46.8,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLEXILOR P,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,48,45,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLEXILOR P 8,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,53,,,,,73,70,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUCORT C OINT 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,82,79,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUCORT LOTION 0.01 15 ML,,,15 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,37.7,34.7,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUCORT N OINT,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,51.9,48.9,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
FLUCORT SKIN CREAM 20 GM,,,20 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,59,56,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
GLEVO 250 MG,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,58,55,1,0,Buy 5 get 1,ASB AGENCIES PVT LTD
GLIMULIN 3,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,1,,,,,95.2,92.2,1,0,,ASB AGENCIES PVT LTD
GLUCAR 25 MG,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,61.5,58.5,1,0,,ASB AGENCIES PVT LTD
HALOVATE CREAM 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,125,122,1,0,,ASB AGENCIES PVT LTD
HALOVATE CREAM 30 GM,,,30 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,136.9,133.9,1,0,,ASB AGENCIES PVT LTD
HALOVATE F CREAM 10 GM,,,10 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,95,92,1,0,,ASB AGENCIES PVT LTD
HALOVATE OINT 15 GM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,106.2,103.2,1,0,,ASB AGENCIES PVT LTD
HALOVATE OINT 30 GM,,,30 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,136.9,133.9,1,0,,ASB AGENCIES PVT LTD
HALOVATE S OINT,,,10 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,119,116,1,0,,ASB AGENCIES PVT LTD
LRN 8 MG,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,58,55,1,0,,ASB AGENCIES PVT LTD
LRN I.V INJ,,,2 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,49.8,46.8,1,0,,ASB AGENCIES PVT LTD
MACLAR 250 MG,,,250 MG,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,144.6,141.6,1,0,,ASB AGENCIES PVT LTD
MIGNAR MF 50,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,168,165,1,0,,ASB AGENCIES PVT LTD
MILICAL XP,,,15'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,77.1,74.1,1,0,,ASB AGENCIES PVT LTD
MILIXIM 200,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,117,114,1,0,,ASB AGENCIES PVT LTD
MOMATE CRM,,,15 GM,,GLENMARK PHARMACEUTICALS LTD,,5,74,,,,,160,157,1,0,,ASB AGENCIES PVT LTD
MOMATE CRM 5GM,,,,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,97,94,1,0,,ASB AGENCIES PVT LTD
MOMATE LOTION,,,15ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,158,155,1,0,,ASB AGENCIES PVT LTD
MUMFER-F,,,30'S,,GLENMARK PHARMACEUTICALS LTD,,5,62,,,,,62.6,59.6,1,0,,ASB AGENCIES PVT LTD
NATVIE FORTE,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,71.7,68.7,1,0,,ASB AGENCIES PVT LTD
OLMAX H,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,37,,,,,86.3,83.3,1,0,,ASB AGENCIES PVT LTD
RAZEL F 5,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,75,72,1,0,,ASB AGENCIES PVT LTD
ROSICON 2 MG,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,53.3,50.3,1,0,,ASB AGENCIES PVT LTD
ROSICON MF,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,58,55,1,0,,ASB AGENCIES PVT LTD
SCABOMA LOT 100,,,100 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,59.5,56.5,1,0,,ASB AGENCIES PVT LTD
SCABOMA LOT 50,,,50 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,38.3,35.3,1,0,,ASB AGENCIES PVT LTD
SENSURE LOTION 50 ML,,,50 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,99,96,1,0,,ASB AGENCIES PVT LTD
SENSURE OIL 10 ML,,,10 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,65,62,1,0,,ASB AGENCIES PVT LTD
SENSURE RUBEFACIENT 10 GM,,,10 GM,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,44,41,1,0,,ASB AGENCIES PVT LTD
STILOZ 100,,,10'S,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,157.2,154.2,1,0,,ASB AGENCIES PVT LTD
SUNGRACE,,,100 ML,,GLENMARK PHARMACEUTICALS LTD,,5,45,,,,,310,307,1,0,,ASB AGENCIES PVT LTD
